Suburb;Address;Rooms;Type;Price;Method;SellerG;Date;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;Lattitude;Longtitude;Pool;Other space
Bentleigh East;6 Gray St;3;h;801000.0;S;Buxton;27/06/2016;13.9;3165.0;3.0;1.0;1.0;0.0;-379.218;145.053;True;jacuzzi/terrace/cinema
Bentleigh East;2/5 Pell St;3;t;882000.0;S;Ray;27/06/2016;13.9;3165.0;3.0;2.0;2.0;208.0;-379.108;1.450.794;True;jacuzzi/terrace/cinema
Bentleigh East;41 Wards Gr;2;h;1180000.0;S;Buxton;27/06/2016;13.9;3165.0;2.0;1.0;1.0;687.0;-379.234;1.450.616;True;jacuzzi/terrace/cinema
Bentleigh East;30A Almurta Rd;3;t;840000.0;S;Buxton;27/11/2016;13.9;3165.0;3.0;2.0;2.0;222.0;-379.241;1.450.668;True;jacuzzi/terrace/cinema
Bentleigh East;1/811 Centre Rd;2;h;710000.0;S;Buxton;27/11/2016;13.9;3165.0;2.0;1.0;1.0;0.0;-379.212;1.450.606;True;jacuzzi/terrace/cinema
Bentleigh East;335 Chesterville Rd;4;h;1040000.0;VB;Buxton;27/11/2016;13.9;3165.0;4.0;2.0;2.0;643.0;-379.295;145.063;True;jacuzzi/terrace/cinema
Bentleigh East;71 Deakin St;5;h;1550000.0;PI;hockingstuart;27/11/2016;13.9;3165.0;5.0;3.0;2.0;583.0;-379.143;1.450.699;True;jacuzzi/terrace/cinema
Bentleigh East;2/42 Gowrie St;3;h;930000.0;S;Buxton;27/11/2016;13.9;3165.0;3.0;2.0;2.0;258.0;-379.162;1.450.799;True;jacuzzi/terrace/cinema
Bentleigh East;2/12 Hodgson Gr;3;u;790000.0;S;hockingstuart;27/11/2016;13.9;3165.0;3.0;1.0;2.0;406.0;-379.286;1.450.737;True;jacuzzi/terrace/cinema
Bentleigh East;5 Konrad St;3;h;1040000.0;S;Hodges;27/11/2016;13.9;3165.0;3.0;1.0;2.0;625.0;-37.927;1.450.645;True;jacuzzi/terrace/cinema
Bentleigh East;18 Patricia St;3;h;1020000.0;S;Nick;27/11/2016;13.9;3165.0;3.0;1.0;2.0;596.0;-379.251;1.450.771;True;jacuzzi/terrace/cinema
Bentleigh East;2 Sanicki Ct;3;t;670000.0;PI;Bayside;27/11/2016;13.9;3165.0;3.0;1.0;2.0;233.0;-379.376;1.450.784;True;jacuzzi/terrace/cinema
Bentleigh East;2/25 Brooks St;3;u;800000.0;S;Woodards;28/05/2016;13.9;3165.0;3.0;2.0;2.0;261.0;-379.163;1.450.779;True;jacuzzi/terrace/cinema
Bentleigh East;2/34 Browns Rd;4;t;1120000.0;PI;Buxton;28/05/2016;13.9;3165.0;3.0;2.0;2.0;209.0;-379.213;1.450.565;True;jacuzzi/terrace/cinema
Bentleigh East;16a Daphne St;3;t;970000.0;VB;hockingstuart;28/05/2016;13.9;3165.0;3.0;2.0;2.0;321.0;-379.181;1.450.586;True;jacuzzi/terrace/cinema
Bentleigh East;1/4 Daphne St;3;t;787500.0;S;Hodges;28/05/2016;13.9;3165.0;3.0;2.0;1.0;300.0;-379.189;1.450.584;True;jacuzzi/terrace/cinema
Bentleigh East;24 Kurrajong St;3;h;950000.0;PI;Greg;28/05/2016;13.9;3165.0;3.0;1.0;1.0;598.0;-379.129;1.450.786;True;jacuzzi/terrace/cinema
Bentleigh East;3b Manuka St;3;h;886000.0;S;Ray;28/05/2016;13.9;3165.0;3.0;2.0;1.0;185.0;-379.159;1.450.787;True;jacuzzi/terrace/cinema
Bentleigh East;36a Barrington St;3;t;780000.0;PI;Buxton;28/08/2016;13.9;3165.0;3.0;2.0;1.0;209.0;-379.131;145.07;True;jacuzzi/terrace/cinema
Bentleigh East;3 Belinda Ct;4;h;1015000.0;S;C21;28/08/2016;13.9;3165.0;4.0;2.0;3.0;625.0;-379.374;1.450.726;True;jacuzzi/terrace/cinema
Bentleigh East;1/3 Brady Rd;3;u;830000.0;S;Woodards;28/08/2016;13.9;3165.0;3.0;2.0;2.0;395.0;-379.364;1.450.649;True;jacuzzi/terrace/cinema
Bentleigh East;9 Colin St;3;h;1241000.0;S;Hodges;28/08/2016;13.9;3165.0;3.0;1.0;1.0;643.0;-379.237;1.450.527;True;jacuzzi/terrace/cinema
Bentleigh East;27 Connie St;4;h;1255000.0;S;Buxton;28/08/2016;13.9;3165.0;4.0;2.0;2.0;610.0;-379.207;1.450.757;True;jacuzzi/terrace/cinema
Bentleigh East;8 Marlborough St;3;h;1320000.0;S;Buxton;28/08/2016;13.9;3165.0;3.0;1.0;1.0;593.0;-379.178;145.067;True;jacuzzi/terrace/cinema
Bentleigh East;1/39 Neville St;3;h;870000.0;S;Gary;28/08/2016;13.9;3165.0;3.0;2.0;1.0;326.0;-379.236;1.450.545;True;jacuzzi/terrace/cinema
Bentleigh East;4 Wingate St;4;h;1472500.0;S;hockingstuart;28/08/2016;13.9;3165.0;4.0;2.0;2.0;592.0;-379.351;1.450.572;True;jacuzzi/terrace/cinema
Bentleigh East;25 Anarth St;2;h;640000.0;PI;hockingstuart;30/07/2016;13.9;3165.0;2.0;2.0;2.0;298.0;-37.908;1.450.716;True;jacuzzi/terrace/cinema
Bentleigh East;115 Bignell Rd;2;h;1160000.0;S;Buxton;30/07/2016;13.9;3165.0;2.0;1.0;2.0;750.0;-379.325;1.450.694;True;jacuzzi/terrace/cinema
Bentleigh East;12 John St;4;h;1306000.0;S;Buxton;30/07/2016;13.9;3165.0;3.0;2.0;1.0;651.0;-37.919;1.450.558;True;jacuzzi/terrace/cinema
Bentleigh East;41 Mawby Rd;3;h;1291000.0;S;hockingstuart;30/07/2016;13.9;3165.0;3.0;1.0;2.0;635.0;-379.291;1.450.538;True;jacuzzi/terrace/cinema
Box Hill;32 Margaret St;4;h;1620000.0;S;hockingstuart;03/09/2016;13.1;3128.0;4.0;2.0;2.0;697.0;-378.151;145.135;True;jacuzzi/terrace/cinema
Box Hill;6/29 Barkly St;2;u;645000.0;S;McGrath;04/03/2017;13.1;3128.0;2.0;1.0;1.0;140.0;-378.271;1.451.299;True;jacuzzi/terrace/cinema
Box Hill;1/1 Cherryhinton St;2;u;790000.0;S;Noel;04/03/2017;13.1;3128.0;2.0;1.0;1.0;195.0;-37.826;145.129;True;jacuzzi/terrace/cinema
Box Hill;4/425 Station St;4;h;880000.0;S;Ray;04/03/2017;13.1;3128.0;4.0;2.0;2.0;206.0;-37.828;1.451.215;True;jacuzzi/terrace/cinema
Box Hill;18 Glenmore St;4;h;1560000.0;PI;Jellis;10/09/2016;13.1;3128.0;3.0;2.0;3.0;729.0;-378.233;1.451.267;True;jacuzzi/terrace/cinema
Box Hill;3 Alexander St;3;h;1715000.0;SP;Marshall;10/12/2016;13.1;3128.0;3.0;2.0;2.0;458.0;-378.257;1.451.216;True;jacuzzi/terrace/cinema
Box Hill;21 Barkly St;3;h;1200000.0;SP;Marshall;10/12/2016;13.1;3128.0;3.0;1.0;2.0;550.0;-378.275;1.451.298;True;jacuzzi/terrace/cinema
Box Hill;17 Combarton St;3;h;1760000.0;S;Fletchers;10/12/2016;13.1;3128.0;3.0;1.0;0.0;741.0;-378.258;1.451.246;True;jacuzzi/terrace/cinema
Box Hill;1/7 Glenmore St;1;u;288000.0;SP;hockingstuart;12/06/2016;13.1;3128.0;1.0;1.0;1.0;774.0;-378.241;1.451.262;True;jacuzzi/terrace/cinema
Box Hill;15 Davey St;3;h;948000.0;S;Ray;12/11/2016;13.1;3128.0;3.0;1.0;2.0;384.0;-378.167;1.451.373;True;jacuzzi/terrace/cinema
Box Hill;89 Thames St;4;h;2770000.0;S;Lindellas;12/11/2016;13.1;3128.0;4.0;1.0;2.0;715.0;-378.135;1.451.218;True;jacuzzi/terrace/cinema
Box Hill;19 Wavell St;3;h;1412000.0;S;Noel;12/11/2016;13.1;3128.0;3.0;1.0;1.0;590.0;-378.274;1.451.274;True;jacuzzi/terrace/cinema
Box Hill;31/41 Harrow St;2;u;465000.0;S;Ray;13/08/2016;13.1;3128.0;2.0;2.0;1.0;0.0;-378.216;145.127;True;jacuzzi/terrace/cinema
Box Hill;1/14 Barkly St;4;t;975000.0;VB;Lindellas;15/10/2016;13.1;3128.0;4.0;2.0;2.0;299.0;-378.282;1.451.301;True;jacuzzi/terrace/cinema
Box Hill;23 Bass St;3;h;1325000.0;S;Lindellas;15/10/2016;13.1;3128.0;3.0;1.0;1.0;702.0;-37.827;1.451.209;True;jacuzzi/terrace/cinema
Box Hill;3/14 Bedford St;3;t;750000.0;S;Jellis;15/10/2016;13.1;3128.0;3.0;2.0;1.0;150.0;-378.287;1.451.319;True;jacuzzi/terrace/cinema
Box Hill;5 Wavell St;3;h;1400000.0;S;hockingstuart;15/10/2016;13.1;3128.0;3.0;2.0;1.0;643.0;-378.285;1.451.272;True;jacuzzi/terrace/cinema
Box Hill;22 William St;3;h;1500000.0;SP;Ray;15/10/2016;13.1;3128.0;3.0;1.0;2.0;664.0;-378.235;1.451.276;True;jacuzzi/terrace/cinema
Box Hill;55 Albion Rd;4;h;1600000.0;S;Fletchers;16/04/2016;13.1;3128.0;4.0;2.0;1.0;692.0;-378.247;1.451.281;True;jacuzzi/terrace/cinema
Box Hill;126 Carrington Rd;2;u;616000.0;S;Philip;16/07/2016;13.1;3128.0;3.0;1.0;1.0;155.0;-378.193;1.451.149;True;jacuzzi/terrace/cinema
Box Hill;54 Watts St;4;h;1661000.0;S;Noel;16/07/2016;13.1;3128.0;4.0;2.0;2.0;729.0;-378.143;1.451.262;True;jacuzzi/terrace/cinema
Box Hill;12 Barcelona St;4;h;1461400.0;S;Allens;17/09/2016;13.1;3128.0;3.0;2.0;2.0;780.0;-378.244;1.451.319;True;jacuzzi/terrace/cinema
Box Hill;2/4 Collins St;3;u;775000.0;S;Fletchers;17/09/2016;13.1;3128.0;3.0;1.0;1.0;211.0;-378.275;1.451.232;True;jacuzzi/terrace/cinema
Box Hill;33 Pendle St;4;h;1670000.0;S;Noel;17/09/2016;13.1;3128.0;4.0;4.0;4.0;707.0;-378.166;1.451.354;True;jacuzzi/terrace/cinema
Box Hill;7/12 Oxford St;1;u;340000.0;SP;Lindellas;18/03/2017;13.1;3128.0;1.0;1.0;1.0;29.0;-378.215;1.451.214;True;jacuzzi/terrace/cinema
Box Hill;6 Archibald St;3;h;4000000.0;VB;Lindellas;18/06/2016;13.1;3128.0;3.0;1.0;2.0;763.0;-378.166;1.451.215;True;jacuzzi/terrace/cinema
Box Hill;19 Kent Rd;3;h;928000.0;S;Lindellas;18/06/2016;13.1;3128.0;3.0;1.0;1.0;307.0;-378.247;1.451.206;True;jacuzzi/terrace/cinema
Box Hill;2/20 Simpsons Rd;2;u;761000.0;S;Marshall;18/06/2016;13.1;3128.0;2.0;2.0;1.0;176.0;-378.171;1.451.343;False;jacuzzi/terrace/cinema
Box Hill;3/8 Ashted Rd;2;u;636000.0;S;Philip;19/11/2016;13.1;3128.0;2.0;1.0;1.0;151.0;-378.234;1.451.235;False;jacuzzi/terrace/cinema
Box Hill;6 Bass St;4;h;1625000.0;S;Noel;19/11/2016;13.1;3128.0;4.0;2.0;2.0;620.0;-378.279;145.121;False;jacuzzi/terrace/cinema
Box Hill;10 Cunningham St;4;h;1430000.0;S;Noel;19/11/2016;13.1;3128.0;4.0;2.0;0.0;585.0;-378.273;1.451.289;False;jacuzzi/terrace/cinema
Box Hill;1 Maple St;3;h;836000.0;S;Jellis;19/11/2016;13.1;3128.0;3.0;1.0;2.0;228.0;-378.261;1.451.281;False;jacuzzi/terrace/cinema
Box Hill;3/5 Kent Rd;2;u;400000.0;VB;Ray;23/04/2016;13.1;3128.0;2.0;1.0;1.0;0.0;-378.248;1.451.215;False;jacuzzi/terrace/cinema
Box Hill;5 Patricia St;3;h;1170000.0;S;Ray;23/04/2016;13.1;3128.0;3.0;1.0;1.0;755.0;-378.264;1.451.248;False;jacuzzi/terrace/cinema
Box Hill;14 Collins St;4;h;1670000.0;S;Marshall;25/02/2017;13.1;3128.0;4.0;2.0;2.0;590.0;-378.274;1.451.242;False;jacuzzi/terrace/cinema
Box Hill;47 Albion Rd;3;h;1351000.0;S;Jellis;28/05/2016;13.1;3128.0;3.0;1.0;2.0;662.0;-378.246;1.451.269;False;jacuzzi/terrace/cinema
Box Hill;837 Canterbury Rd;3;h;857000.0;S;Fletchers;28/05/2016;13.1;3128.0;4.0;1.0;1.0;492.0;-378.283;1.451.195;False;jacuzzi/terrace/cinema
Box Hill;2/38 Margaret St;3;t;822500.0;S;Noel;28/05/2016;13.1;3128.0;3.0;2.0;1.0;238.0;-378.154;1.451.355;False;jacuzzi/terrace/cinema
Box Hill;2/30 Barkly St;2;u;560000.0;S;Stockdale;28/08/2016;13.1;3128.0;2.0;1.0;1.0;153.0;-378.269;1.451.305;False;jacuzzi/terrace/cinema
Box Hill;1/14 Alexander St;2;u;420000.0;VB;Jellis;30/07/2016;13.1;3128.0;2.0;1.0;1.0;0.0;-378.253;1.451.205;False;jacuzzi/terrace/cinema
Braybrook;132 Duke St;3;h;870000.0;S;Barry;03/09/2016;10.8;3019.0;3.0;2.0;4.0;700.0;-377.824;1.448.469;False;jacuzzi/terrace/cinema
Braybrook;25 Lily St;2;h;645000.0;S;Barry;03/09/2016;10.8;3019.0;2.0;1.0;1.0;566.0;-377.839;1.448.524;False;jacuzzi/terrace/cinema
Braybrook;1/3 Vine St;3;t;502000.0;SP;Sweeney;04/03/2017;10.8;3019.0;3.0;1.0;1.0;220.0;-37.785;1.448.561;False;jacuzzi/terrace/cinema
Braybrook;2/10 Skewes St;3;u;495000.0;S;Bells;04/06/2016;10.8;3019.0;3.0;2.0;1.0;327.0;-377.851;1.448.517;False;jacuzzi/terrace/cinema
Braybrook;40 Carlton St;3;h;660000.0;S;Sweeney;07/11/2016;10.8;3019.0;3.0;1.0;0.0;580.0;-377.804;1.448.481;False;jacuzzi/terrace/cinema
Braybrook;144 Duke St;2;h;868000.0;S;Bells;07/11/2016;10.8;3019.0;2.0;1.0;4.0;749.0;-377.814;144.847;False;jacuzzi/terrace/cinema
Braybrook;80 South Rd;4;h;645000.0;SP;Biggin;07/11/2016;10.8;3019.0;4.0;2.0;1.0;283.0;-377.908;1.448.485;False;jacuzzi/terrace/cinema
Braybrook;3 Cross St;3;h;652000.0;S;Barry;08/10/2016;10.8;3019.0;3.0;2.0;1.0;216.0;-377.865;1.448.605;False;jacuzzi/terrace/cinema
Braybrook;2 Riley Ct;4;h;850000.0;SA;Sweeney;08/10/2016;10.8;3019.0;4.0;2.0;2.0;606.0;-37.788;144.862;False;jacuzzi/terrace/cinema
Braybrook;19 Hughes St;3;h;570500.0;S;Trimson;10/12/2016;10.8;3019.0;3.0;1.0;1.0;471.0;-377.924;1.448.523;False;jacuzzi/terrace/cinema
Braybrook;21 Hughes St;3;h;575000.0;S;Trimson;10/12/2016;10.8;3019.0;3.0;1.0;3.0;559.0;-377.923;144.852;False;jacuzzi/terrace/cinema
Braybrook;19 Kannan Bvd;4;h;882000.0;S;Village;10/12/2016;10.8;3019.0;4.0;2.0;2.0;393.0;-377.763;1.448.543;False;jacuzzi/terrace/cinema
Braybrook;20 Balmoral St;3;h;730000.0;S;Barry;11/03/2017;10.8;3019.0;3.0;2.0;2.0;544.0;-377.815;144.855;False;jacuzzi/terrace/cinema
Braybrook;1 Menzies St;2;h;670000.0;S;Douglas;13/08/2016;10.8;3019.0;2.0;1.0;2.0;551.0;-377.825;1.448.545;False;jacuzzi/terrace/cinema
Braybrook;11 Howell Pl;3;h;585000.0;S;Barry;14/05/2016;10.8;3019.0;3.0;2.0;2.0;631.0;-377.934;1.448.467;False;jacuzzi/terrace/cinema
Braybrook;160 Duke St;2;h;826000.0;S;Sweeney;16/07/2016;10.8;3019.0;2.0;1.0;2.0;667.0;-377.799;1.448.473;False;jacuzzi/terrace/cinema
Braybrook;80 South Rd;4;h;610000.0;VB;Biggin;17/09/2016;10.8;3019.0;4.0;2.0;1.0;283.0;-377.908;1.448.485;False;jacuzzi/terrace/cinema
Braybrook;13 Wilson St;3;h;696000.0;S;YPA;18/03/2017;10.8;3019.0;3.0;1.0;0.0;557.0;-377.899;1.448.515;False;jacuzzi/terrace/cinema
Braybrook;1 Arthur St;2;h;660000.0;S;Barry;19/11/2016;10.8;3019.0;2.0;1.0;1.0;599.0;-377.908;1.448.522;False;jacuzzi/terrace/cinema
Braybrook;2B Bradford Ct;3;t;579000.0;S;Sweeney;19/11/2016;10.8;3019.0;3.0;2.0;1.0;198.0;-377.827;1.448.625;False;jacuzzi/terrace/cinema
Braybrook;33 Joy St;4;h;856500.0;S;Sweeney;19/11/2016;10.8;3019.0;4.0;2.0;2.0;599.0;-377.896;1.448.559;False;jacuzzi/terrace/cinema
Braybrook;6 Dedrick Gr;3;h;510000.0;SP;Sweeney;22/08/2016;10.8;3019.0;3.0;1.0;2.0;587.0;-377.843;1.448.472;False;jacuzzi/terrace/cinema
Braybrook;1 Moama St;3;h;765000.0;S;GL;25/02/2017;10.8;3019.0;3.0;1.0;1.0;658.0;-377.905;1.448.485;False;jacuzzi/terrace/cinema
Braybrook;25 Errol St;4;h;550000.0;S;Barry;26/07/2016;10.8;3019.0;4.0;2.0;1.0;288.0;-377.775;144.855;False;jacuzzi/terrace/cinema
Braybrook;40 Errol St;3;t;505000.0;PI;Nelson;27/06/2016;10.8;3019.0;3.0;2.0;2.0;4931.0;-377.761;1.448.557;False;jacuzzi/terrace/cinema
Braybrook;11/27 Marnoo St;3;h;495000.0;S;Burnham;27/06/2016;10.8;3019.0;3.0;1.0;1.0;158.0;-377.889;1.448.465;False;jacuzzi/terrace/cinema
Braybrook;29 Hampden St;3;h;680000.0;S;Barry;27/11/2016;10.8;3019.0;3.0;1.0;1.0;565.0;-377.885;144.859;False;jacuzzi/terrace/cinema
Braybrook;14 Rose St;3;h;565000.0;S;Nelson;27/11/2016;10.8;3019.0;3.0;2.0;1.0;566.0;-377.844;1.448.523;False;jacuzzi/terrace/cinema
Braybrook;14 Kenross Ct;3;h;697500.0;S;Sweeney;28/08/2016;10.8;3019.0;3.0;2.0;1.0;531.0;-377.929;1.448.462;False;jacuzzi/terrace/cinema
Brighton;802 Hampton St;3;h;1550000.0;VB;Buxton;03/09/2016;11.2;3186.0;3.0;2.0;2.0;663.0;-379.159;1.450.068;False;jacuzzi/terrace/cinema
Brighton;18 Rooding St;3;h;1635000.0;S;Buxton;03/09/2016;11.2;3186.0;3.0;1.0;2.0;366.0;-379.038;1.450.001;False;jacuzzi/terrace/cinema
Brighton;152A Cochrane St;4;h;1830000.0;S;Hodges;03/12/2016;11.2;3186.0;4.0;2.0;2.0;436.0;-378.927;1.450.005;False;jacuzzi/terrace/cinema
Brighton;17 McCallum St;4;h;3695000.0;S;Marshall;03/12/2016;11.2;3186.0;4.0;3.0;2.0;836.0;-379.071;1.449.898;False;jacuzzi/terrace/cinema
Brighton;2/26 Pearson St;2;u;536000.0;SP;Hodges;03/12/2016;11.2;3186.0;2.0;1.0;2.0;0.0;-379.081;1.450.043;False;jacuzzi/terrace/cinema
Brighton;18 Victoria St;4;h;3700000.0;S;Marshall;03/12/2016;11.2;3186.0;4.0;3.0;2.0;742.0;-37.914;1.449.878;False;jacuzzi/terrace/cinema
Brighton;20 Victoria St;4;h;3775000.0;S;Buxton;03/12/2016;11.2;3186.0;4.0;3.0;2.0;745.0;-379.139;1.449.878;False;jacuzzi/terrace/cinema
Brighton;50 Well St;3;h;1975000.0;S;Buxton;03/12/2016;11.2;3186.0;3.0;1.0;2.0;432.0;-379.172;144.996;False;jacuzzi/terrace/cinema
Brighton;1/137 Cole St;2;u;1300000.0;S;hockingstuart;04/03/2017;11.2;3186.0;2.0;2.0;1.0;244.0;-378.954;1.450.026;False;jacuzzi/terrace/cinema
Brighton;4/78 Dendy St;3;h;1390000.0;S;Tiernan's;04/03/2017;11.2;3186.0;3.0;1.0;2.0;340.0;-379.205;1.450.007;False;jacuzzi/terrace/cinema
Brighton;11 Foote St;4;h;4250000.0;S;Biggin;04/03/2017;11.2;3186.0;4.0;3.0;2.0;750.0;-378.966;144.993;False;jacuzzi/terrace/cinema
Brighton;133 Head St;4;h;2905000.0;S;Marshall;04/03/2017;11.2;3186.0;4.0;3.0;1.0;487.0;-378.926;1.449.991;False;jacuzzi/terrace/cinema
Brighton;1/112 Roslyn St;2;u;1300000.0;S;Nick;04/03/2017;11.2;3186.0;2.0;2.0;2.0;329.0;-379.172;145.004;False;jacuzzi/terrace/cinema
Brighton;1/119 Roslyn St;3;t;1725000.0;PI;Buxton;04/03/2017;11.2;3186.0;3.0;2.0;2.0;411.0;-37.918;1.450.035;False;jacuzzi/terrace/cinema
Brighton;15 Whyte St;3;h;2266000.0;S;Marshall;04/03/2017;11.2;3186.0;3.0;2.0;2.0;450.0;-379.243;1.449.989;False;jacuzzi/terrace/cinema
Brighton;23 Albert St;4;h;2910000.0;S;Marshall;04/06/2016;11.2;3186.0;4.0;1.0;2.0;732.0;-379.136;1.449.886;False;jacuzzi/terrace/cinema
Brighton;30 Barkly St;3;h;2100000.0;S;Buxton;04/06/2016;11.2;3186.0;3.0;2.0;2.0;463.0;-379.082;1.449.968;False;jacuzzi/terrace/cinema
Brighton;111 Carpenter St;6;h;2700000.0;S;Kay;04/06/2016;11.2;3186.0;6.0;3.0;3.0;0.0;-379.081;1.450.015;False;jacuzzi/terrace/cinema
Brighton;3/78 William St;2;u;800000.0;S;Hodges;04/06/2016;11.2;3186.0;2.0;1.0;1.0;90.0;-379.122;1.450.038;False;jacuzzi/terrace/cinema
Brighton;1/97 Wilson St;3;t;1750000.0;S;Buxton;04/06/2016;11.2;3186.0;3.0;2.0;2.0;352.0;-379.139;1.450.035;False;jacuzzi/terrace/cinema
Brighton;124 Cole St;4;h;1761000.0;S;Kay;06/08/2016;11.2;3186.0;4.0;2.0;3.0;615.0;-378.956;1.450.026;False;jacuzzi/terrace/cinema
Brighton;24b Munro St;3;h;1302500.0;S;Nick;06/08/2016;11.2;3186.0;3.0;2.0;2.0;0.0;-379.166;1.449.942;False;jacuzzi/terrace/cinema
Brighton;17 New St;3;h;1900000.0;S;Marshall;06/08/2016;11.2;3186.0;3.0;0.0;0.0;0.0;-379.301;1.449.935;False;jacuzzi/terrace/cinema
Brighton;74 Carpenter St;5;h;2750000.0;VB;Buxton;07/05/2016;11.2;3186.0;4.0;3.0;1.0;509.0;-379.118;1.449.984;False;jacuzzi/terrace/cinema
Brighton;4/149 Church St;2;u;892500.0;S;Nick;07/05/2016;11.2;3186.0;2.0;1.0;2.0;232.0;-379.157;1.449.973;False;jacuzzi/terrace/cinema
Brighton;120 Cole St;4;h;2145000.0;S;Buxton;07/05/2016;11.2;3186.0;3.0;2.0;1.0;550.0;-378.954;1.450.017;False;jacuzzi/terrace/cinema
Brighton;15 Hanby St;5;h;3171000.0;S;Biggin;07/05/2016;11.2;3186.0;4.0;2.0;2.0;710.0;-379.241;1.450.008;False;jacuzzi/terrace/cinema
Brighton;2 View Ct;2;h;1910000.0;S;Hodges;07/05/2016;11.2;3186.0;2.0;2.0;4.0;696.0;-379.249;1.449.903;False;jacuzzi/terrace/cinema
Brighton;36a Warleigh Gr;3;t;1850000.0;SP;Buxton;07/05/2016;11.2;3186.0;3.0;2.0;2.0;0.0;-379.045;1.450.043;False;jacuzzi/terrace/cinema
Brighton;1/5 Webb St;3;t;1067000.0;S;Kay;07/05/2016;11.2;3186.0;3.0;0.0;1.0;0.0;-379.119;1.449.871;False;jacuzzi/terrace/cinema
Brighton;72 William St;3;h;1865000.0;VB;hockingstuart;07/05/2016;11.2;3186.0;3.0;2.0;2.0;295.0;-379.119;1.450.037;False;jacuzzi/terrace/cinema
Brighton;105/103 Bay St;2;u;620000.0;S;Gary;07/11/2016;11.2;3186.0;2.0;2.0;1.0;0.0;-379.042;1.449.954;False;jacuzzi/terrace/cinema
Brighton;30a Rooding St;2;u;985000.0;PI;Marshall;07/11/2016;11.2;3186.0;2.0;1.0;1.0;611.0;-379.039;1.450.009;False;jacuzzi/terrace/cinema
Brighton;2/422 St Kilda St;3;t;1475000.0;PI;Buxton;07/11/2016;11.2;3186.0;3.0;2.0;2.0;345.0;-378.943;1.449.907;False;jacuzzi/terrace/cinema
Brighton;5 Davie La;2;h;502000.0;S;Hodges;08/10/2016;11.2;3186.0;2.0;2.0;0.0;116.0;-379.252;1.450.004;False;jacuzzi/terrace/cinema
Brighton;1/17 Tennyson St;2;u;700000.0;PI;RT;08/10/2016;11.2;3186.0;2.0;1.0;1.0;0.0;-379.225;1.449.891;False;jacuzzi/terrace/cinema
Brighton;15 Gould St;3;h;2400000.0;S;Marshall;10/09/2016;11.2;3186.0;3.0;2.0;2.0;835.0;-379.225;144.991;False;jacuzzi/terrace/cinema
Brighton;2/42 Grosvenor St;2;u;590000.0;S;J;10/09/2016;11.2;3186.0;2.0;1.0;1.0;0.0;-379.097;1.449.914;False;jacuzzi/terrace/cinema
Brighton;1/10 Manor St;3;h;1650000.0;S;Nick;10/09/2016;11.2;3186.0;3.0;2.0;2.0;0.0;-379.174;1.449.895;False;jacuzzi/terrace/cinema
Brighton;176 Were St;5;h;1562500.0;PI;Buxton;10/09/2016;11.2;3186.0;5.0;2.0;2.0;655.0;-379.264;1.450.044;False;jacuzzi/terrace/cinema
Brighton;2 Campbell St;3;h;2050000.0;PI;hockingstuart;10/12/2016;11.2;3186.0;3.0;3.0;2.0;398.0;-37.899;1.449.901;False;jacuzzi/terrace/cinema
Brighton;115 Dendy St;4;h;3180000.0;S;hockingstuart;10/12/2016;11.2;3186.0;4.0;3.0;6.0;454.0;-379.206;1.450.051;False;jacuzzi/terrace/cinema
Brighton;640B Hampton St;2;t;960000.0;S;Hodges;10/12/2016;11.2;3186.0;2.0;1.0;2.0;363.0;-379.275;1.450.046;False;jacuzzi/terrace/cinema
Brighton;73 Martin St;4;h;3320000.0;S;Buxton;10/12/2016;11.2;3186.0;4.0;3.0;2.0;644.0;-378.964;1.449.972;False;jacuzzi/terrace/cinema
Brighton;297 New St;4;h;2800000.0;PI;RT;10/12/2016;11.2;3186.0;4.0;3.0;3.0;596.0;-379.059;1.449.927;False;jacuzzi/terrace/cinema
Brighton;3/24 South Rd;3;u;1602000.0;S;RT;10/12/2016;11.2;3186.0;3.0;2.0;2.0;328.0;-379.288;1.449.954;False;jacuzzi/terrace/cinema
Brighton;6/4 Dudley St;2;u;1300000.0;PI;Greg;11/02/2017;11.2;3186.0;2.0;2.0;2.0;0.0;-379.012;1.449.878;False;jacuzzi/terrace/cinema
Brighton;1/16 Black St;2;u;1100000.0;S;Buxton;12/11/2016;11.2;3186.0;2.0;1.0;2.0;0.0;-379.131;144.995;False;jacuzzi/terrace/cinema
Brighton;5 Bridge St;3;h;1650000.0;S;Hodges;12/11/2016;11.2;3186.0;3.0;2.0;1.0;354.0;-378.916;1.450.017;False;jacuzzi/terrace/cinema
Brighton;11a Elm Gr;2;h;1102000.0;S;hockingstuart;12/11/2016;11.2;3186.0;2.0;1.0;2.0;318.0;-379.011;1.450.011;False;jacuzzi/terrace/cinema
Brighton;8/42 Grosvenor St;2;u;575000.0;S;Buxton;12/11/2016;11.2;3186.0;2.0;1.0;1.0;0.0;-379.097;1.449.914;False;jacuzzi/terrace/cinema
Brighton;28 Loller St;2;h;1570000.0;S;Buxton;12/11/2016;11.2;3186.0;2.0;1.0;0.0;352.0;-379.154;145.001;False;jacuzzi/terrace/cinema
Brighton;2/5 Loller St;3;t;1411000.0;S;Buxton;12/11/2016;11.2;3186.0;3.0;2.0;2.0;0.0;-379.144;1.450.004;False;jacuzzi/terrace/cinema
